id,user_id,estado,edad,sexo,coordinates,fechaCaptura
9ff5a2db-9207-48e1-b2fd-f5402351f2d6,3,Delgada,Jóvenes,1,"-90.2506078185215,-0.5602816586604664",2024-08-14T10:10:20.719Z
3ed8eff2-2432-41b3-a617-c5accf925af6,3,Robusta,Adultas,0,"-90.22279878671453,-0.5967739793770148",2024-07-29T23:06:05.515Z
78bf19b0-20db-4041-8d56-8410e87433e2,5,Saludable,Neonatas,1,"-90.38068644964662,-0.5506618603522384",2024-07-23T19:33:45.650Z
5950cf7e-2767-4103-a004-3c5ef466371d,2,Saludable,Neonatas,0,"-90.5155166849724,-0.621106284684477",2024-08-12T18:40:55.552Z
bf0d36b1-3ff8-4053-a68c-e8e731f4affc,5,Muerta,Ancianas,0,"-90.3229790357034,-0.6146692109889018",2024-07-17T08:55:28.229Z
984cb603-9002-4abd-ba40-9834895bee52,2,Esquelética,Jóvenes,0,"-90.345195644003,-0.5899176371573107",2024-08-01T18:19:45.272Z
5cc923ed-f4ab-4caf-b2bc-422bc8544da3,5,Muerta,Neonatas,1,"-90.4130215664605,-0.6824656663460746",2024-08-01T12:11:05.516Z
9de9a92b-9371-4598-b990-53015c41bfe4,4,Muerta,Neonatas,0,"-90.22643141790986,-0.664430541333313",2024-07-26T17:10:20.456Z
f2d218b8-e625-4194-ade2-9b5c477ffd92,4,Delgada,Neonatas,1,"-90.20533756788441,-0.6063187769641297",2024-08-01T12:22:05.336Z
2a6f4e57-00e9-4033-b6f1-e4b7b48bbd03,1,Esquelética,Jóvenes,1,"-90.36468010065855,-0.6075194767790164",2024-07-29T18:34:20.562Z
fd66e09d-c9c3-425c-9311-056ab75904fd,2,Robusta,Jóvenes,0,"-90.45896969046606,-0.6602306429378774",2024-08-15T09:23:38.772Z
da2df2d3-69a8-4d4f-8d16-59ad2562df58,4,Robusta,Neonatas,0,"-90.49825183416016,-0.642596699480182",2024-07-26T17:57:06.578Z
8d2a9165-2618-48c0-9b23-5b63e9481892,5,Saludable,Adultas,0,"-90.35208889431443,-0.6775764138506072",2024-07-18T16:34:57.664Z
6e58514d-4644-43c0-a30d-f668545dd9a0,3,Delgada,Adultas,0,"-90.33105540566332,-0.6083065144701989",2024-07-18T20:58:43.123Z
d4bc4884-9369-4a75-9f12-aac27761487b,1,Saludable,Ancianas,1,"-90.48829365808746,-0.6881977506673485",2024-07-29T10:40:54.445Z
1c9bfa0b-10cd-40ca-bac3-79e5fa90ae71,2,Saludable,Jóvenes,0,"-90.4298808803815,-0.5602972310867317",2024-07-31T22:56:22.536Z
4bdba643-5aca-45ed-92bc-0cc8ddc7f241,1,Saludable,Jóvenes,1,"-90.41865619438776,-0.5971038597009395",2024-08-09T21:21:17.242Z
9700f115-8b6c-4ce3-a806-65493e9d542b,3,Robusta,Neonatas,1,"-90.43220149605527,-0.5627887406864656",2024-07-17T04:59:21.170Z
fc39169e-19d8-4103-b88f-b487c63bf514,5,Esquelética,Ancianas,0,"-90.46948989350233,-0.6292926414016633",2024-07-21T22:30:52.293Z
6006a9df-9ad9-415f-a186-97e490701f0e,5,Robusta,Jóvenes,0,"-90.375194913256,-0.6586120190920761",2024-08-11T09:14:14.821Z
977b5b51-50b9-4c71-ad03-47f2ed8aabb0,5,Muerta,Ancianas,0,"-90.33853199311459,-0.6844682153915321",2024-08-09T02:25:23.897Z
5cf529be-7e79-4341-992d-8fc3c18fb931,2,Saludable,Jóvenes,0,"-90.22322943122059,-0.5796954840485289",2024-07-26T11:11:23.462Z
0836ec93-320f-4e6b-8e12-4da62f2b5b46,5,Muerta,Adultas,1,"-90.4872885579437,-0.6955478533327274",2024-08-10T14:25:09.624Z
a569be18-790c-4756-818e-f53786814577,3,Delgada,Jóvenes,0,"-90.24864756857208,-0.5847912726586738",2024-07-17T20:54:43.758Z
51195669-f95a-4a46-8c26-b3f7ff6d8431,4,Robusta,Jóvenes,1,"-90.25187470751942,-0.6877365229297906",2024-08-14T21:56:25.694Z
174113ba-7853-4019-a5da-a0ffb298009f,4,Saludable,Neonatas,0,"-90.2200672475537,-0.6396629628058671",2024-07-18T21:30:27.569Z
d605ba37-04e5-42c5-9c23-3daa21eb5854,2,Delgada,Adultas,0,"-90.46057761031079,-0.6897772228685376",2024-07-27T00:15:26.013Z
2690515f-8897-44f9-ab23-9104d9727065,1,Esquelética,Adultas,0,"-90.31339372949492,-0.5678275570840687",2024-07-26T12:14:32.704Z
462d97d7-6473-4235-9d9a-9005da537804,1,Esquelética,Ancianas,1,"-90.32123528187009,-0.5292146298205728",2024-08-14T04:27:21.579Z
0aa6f969-e7a5-4574-9c42-1bdc5eca4bc3,3,Robusta,Jóvenes,1,"-90.28138198966107,-0.6458524202255453",2024-08-14T17:10:49.300Z
845aa459-7e3d-49b8-b152-17e00f5b4dcf,1,Robusta,Neonatas,0,"-90.4173788432426,-0.6046780740111602",2024-08-15T10:13:31.289Z
f644e5e2-0777-4da1-85c3-95702ab3d507,3,Saludable,Jóvenes,1,"-90.34029047158933,-0.6560511118933552",2024-08-03T15:19:02.503Z
4d244bb8-5ae1-4f7d-8ccd-e954596c0410,1,Delgada,Neonatas,1,"-90.36179965597431,-0.6591354358869372",2024-08-05T05:32:43.223Z
51dcd154-4e3f-47dc-9223-937a2483f531,2,Muerta,Ancianas,1,"-90.28310676718883,-0.5831436061108398",2024-08-04T02:17:56.520Z
8fd8d197-8d0b-4f46-acdb-d0c18c5de266,1,Saludable,Neonatas,0,"-90.30829726956028,-0.5297734271080736",2024-07-19T07:31:44.292Z
6ea311f0-cbb9-430b-a74a-692f38ded971,5,Muerta,Ancianas,0,"-90.51494270804235,-0.6758278082788207",2024-08-06T16:15:13.343Z
8657e9bd-8aa8-4b8b-bffe-c42972ce8467,1,Esquelética,Ancianas,0,"-90.34020844091305,-0.6876642660166212",2024-08-03T17:53:51.209Z
1d306d1c-3bab-4805-934e-b3cc6d76e7a0,1,Saludable,Jóvenes,1,"-90.35371842120956,-0.7033774999588027",2024-08-01T06:11:42.359Z
8c36c2cc-6bd8-425a-b4b4-5e57f44e940a,4,Muerta,Jóvenes,0,"-90.43149995142885,-0.5520243332052405",2024-08-11T17:43:38.505Z
2c59d0f3-6115-4b48-b2c5-46d2d9b92c28,5,Robusta,Jóvenes,0,"-90.54133719147197,-0.6423387181472481",2024-08-02T23:31:48.948Z
81faf4aa-f79a-408b-be29-8802675db05c,4,Esquelética,Ancianas,1,"-90.44396603308142,-0.6704866658077154",2024-07-22T15:19:57.210Z
86161020-f30e-4f86-a90b-0a0bc3a9cfca,2,Delgada,Adultas,1,"-90.39300552961853,-0.5856878762622618",2024-07-25T02:00:40.299Z
68ca4e5c-e9d2-4fd2-9cf9-63ad409e8566,3,Delgada,Ancianas,1,"-90.43300580020272,-0.6551659024851297",2024-08-10T06:23:08.185Z
cd4b5066-3fda-4a99-a947-ab92560bfe74,1,Muerta,Jóvenes,0,"-90.5194870676899,-0.5955501842508575",2024-07-24T22:39:45.232Z
63aa631b-d96d-408a-ac91-b28ec4545320,1,Robusta,Adultas,0,"-90.26260906705414,-0.6365546735111337",2024-07-27T11:05:16.792Z
ab1957d8-a946-44f5-9f6d-7ad0b1fc2ddc,4,Esquelética,Jóvenes,1,"-90.32773149608028,-0.7134969528011723",2024-08-09T09:32:40.591Z
a310c19e-3ce7-4b00-aac0-74038f986614,5,Saludable,Neonatas,0,"-90.38970624567037,-0.5259634030971456",2024-08-10T06:33:37.645Z
764ea815-b316-47d0-9a6a-4639c5ace266,3,Delgada,Neonatas,0,"-90.50275617485251,-0.6285045989071665",2024-08-09T01:11:45.861Z
50b231ee-4bb6-4509-8c9c-2af4bbc85c4d,5,Muerta,Adultas,0,"-90.4448019079882,-0.7368516449402263",2024-08-12T20:09:11.052Z
fb0420da-d1cd-4893-8cd1-76373fad2ee7,4,Saludable,Adultas,0,"-90.36523341160527,-0.6471606190716129",2024-08-11T15:35:37.773Z
5c85e4ee-e766-4893-ba33-2ffe26a79820,3,Saludable,Neonatas,1,"-90.41088837975587,-0.6899025883276202",2024-08-12T21:28:24.417Z
96b4873d-89d5-4c39-9f21-d97492c66231,4,Delgada,Jóvenes,1,"-90.46307536402357,-0.6285449270543594",2024-08-03T12:24:30.349Z
85fbf302-e717-4a2e-84f9-e46c8ffed918,3,Esquelética,Neonatas,1,"-90.38117910298027,-0.6146363082531181",2024-07-19T07:21:06.158Z
86942485-3d72-4ae6-bd8f-85c4462757d3,5,Robusta,Jóvenes,0,"-90.36212703490641,-0.5808887282346306",2024-07-22T20:00:56.746Z
b91b1996-8aae-4339-9daa-3bd5acc6a0a4,3,Saludable,Jóvenes,0,"-90.30339833309634,-0.5500486849920345",2024-07-17T22:48:57.359Z
c01acfd5-a418-4051-b853-2886922ddc78,2,Saludable,Adultas,1,"-90.28893389209004,-0.630267891204248",2024-07-28T13:48:49.433Z
3aac572e-c60e-4b69-b872-271da4be2b63,4,Robusta,Jóvenes,0,"-90.33753707679527,-0.5786203616988698",2024-08-03T19:04:36.981Z
d13c3115-592c-428b-b0cc-9ab56070dbbb,4,Muerta,Ancianas,1,"-90.21994038218537,-0.5634298362375829",2024-07-30T22:14:52.591Z
0e712042-0c4b-447f-90b1-abda2a9394cf,4,Delgada,Neonatas,0,"-90.27066591250963,-0.5269888707213317",2024-08-13T19:03:06.294Z
89077783-1d07-4288-826d-237b132b2561,2,Muerta,Neonatas,0,"-90.21102189892561,-0.5936243418631943",2024-07-18T14:54:03.061Z
a3107072-7ff8-42bf-a255-52e8300b02d0,3,Muerta,Adultas,1,"-90.4875477664294,-0.6749352112613625",2024-08-16T12:47:30.737Z
2b33d259-bd60-46d7-9dfe-4d48509bb8be,5,Delgada,Jóvenes,1,"-90.22802420166984,-0.5656887147514749",2024-08-16T00:20:59.873Z
87a51ef1-884f-4f2c-8879-c5a26063fb9e,3,Saludable,Ancianas,0,"-90.35486660448112,-0.5468449503329793",2024-07-21T11:44:59.951Z
c09eb700-3f9a-48b5-8159-256cc83b1f48,5,Esquelética,Adultas,1,"-90.44657544617687,-0.681988612648793",2024-07-26T23:12:49.596Z
5d98fdb8-33a7-4608-b59b-88fc5ae767e8,3,Robusta,Ancianas,0,"-90.35166897808348,-0.612746692483019",2024-07-20T02:36:08.922Z
4935f5eb-6269-49b4-84b0-4c0cd97cb643,2,Delgada,Neonatas,1,"-90.40904732764363,-0.5718200823336068",2024-07-28T15:43:16.763Z
f7dcf998-95f1-4e61-a6ae-706eb914a47a,1,Robusta,Jóvenes,1,"-90.46412112829097,-0.5266529266428721",2024-08-06T08:40:46.132Z
97321dca-dd4d-4b65-a51f-d0ae691e765f,3,Muerta,Adultas,0,"-90.23972495372728,-0.6101846655832044",2024-08-02T10:04:36.538Z
5873f2a3-0b13-49c6-bb9c-56350ab06755,2,Robusta,Adultas,1,"-90.43767506251352,-0.6342020127111733",2024-07-26T22:48:51.179Z
d57d9a05-2498-475a-889f-5d5014b05e25,5,Esquelética,Jóvenes,0,"-90.28791826950042,-0.681538137782919",2024-07-22T15:00:25.363Z
c4ea970f-95b7-4b32-9829-365d4765f27b,1,Esquelética,Adultas,1,"-90.41637288902919,-0.7078528350768295",2024-08-16T03:07:42.127Z
e8876c70-7794-43e1-b559-db0229c47392,4,Esquelética,Jóvenes,0,"-90.52200669962711,-0.5836862103285307",2024-08-15T00:39:20.274Z
6b61ec62-b50e-4e6d-8731-b285315919b0,2,Delgada,Ancianas,0,"-90.25164374682193,-0.7144380694341245",2024-07-23T00:56:15.910Z
199d3bd5-3756-42e9-bc84-9fed1ae7c567,3,Delgada,Adultas,0,"-90.30276984388931,-0.6129560328019718",2024-07-18T17:47:49.218Z
d9531b40-cb9b-4bea-ad0b-169cb66bc83b,3,Saludable,Ancianas,1,"-90.4123461009068,-0.6227085089243876",2024-08-13T00:05:30.616Z
3c8bb268-6a01-4f1f-835c-249f7f727a13,4,Robusta,Neonatas,0,"-90.34058807852894,-0.6324330225025722",2024-08-16T16:23:23.188Z
e22fa4b8-d5b3-4d75-a5a3-bbdcd59ad68d,1,Delgada,Neonatas,0,"-90.30457082844957,-0.6424303771947386",2024-08-01T12:09:12.195Z
cdf26db9-1f0e-447f-bca9-b8a23bb031ef,3,Muerta,Adultas,1,"-90.37181811249583,-0.6676209459102865",2024-08-15T16:27:57.169Z
2d482f5e-190e-4ae9-89b8-46a63ed2020c,3,Esquelética,Ancianas,0,"-90.40399351735266,-0.6081468192843156",2024-08-08T16:42:15.758Z
87102e3b-c58a-463b-86f8-3127a63b3f57,4,Robusta,Jóvenes,0,"-90.53373038994262,-0.6402368051090044",2024-08-11T19:01:15.589Z
cb78ce46-38ed-44a2-85ab-5a2b3c32ea33,1,Saludable,Ancianas,1,"-90.45343983149611,-0.7161987410729906",2024-07-30T16:37:45.493Z
4ec2e9a6-4954-48ab-b467-d68b95eb176a,5,Esquelética,Adultas,1,"-90.27919360462846,-0.5156556027480887",2024-07-25T12:54:10.169Z
4c7bbd51-bc01-4213-b6bd-ce019fa7d40d,1,Saludable,Neonatas,0,"-90.50903807516265,-0.5672835616479776",2024-08-01T06:25:58.573Z
42faf2f0-d680-4362-ac70-34712bd0c138,2,Delgada,Jóvenes,1,"-90.36588921657491,-0.6913133243328206",2024-07-19T02:35:32.323Z
855fa130-f84c-479f-ab64-bf450bc61240,4,Esquelética,Neonatas,0,"-90.43531297485536,-0.6024560022708665",2024-08-03T17:48:26.371Z
60dea62c-48cc-492a-b1fb-3d2cdfdc7435,3,Esquelética,Ancianas,1,"-90.22542683924021,-0.6635734353399985",2024-08-12T08:27:28.767Z
1925b7ba-e352-498a-a010-9662778f333d,1,Esquelética,Adultas,0,"-90.32101111409004,-0.5377187987191477",2024-08-03T13:51:00.709Z
54d08c33-e32f-4fe1-be83-e1c800ce3a2f,5,Muerta,Jóvenes,1,"-90.30433956854984,-0.6567513475380615",2024-08-08T04:40:18.676Z
6c5b9690-f570-441e-b863-ed9b6a7a412b,5,Muerta,Neonatas,0,"-90.36509338355881,-0.6050341839289842",2024-08-14T07:50:25.044Z
91f929e3-31aa-4f17-be4d-358f07b8b248,2,Robusta,Adultas,1,"-90.19476245490982,-0.6292511189888451",2024-08-03T15:31:48.964Z
194ff75d-72ce-4922-b0c1-fafafaa35cbd,2,Muerta,Jóvenes,0,"-90.21762883781028,-0.5889602265760964",2024-08-06T20:38:08.531Z
7ed0dcfb-8173-4aeb-adf3-3f2f48341d29,2,Saludable,Ancianas,1,"-90.38378373722708,-0.6120578263870854",2024-08-05T10:05:09.253Z
f9a47040-0d85-43cd-a843-eb07858865f4,2,Saludable,Jóvenes,0,"-90.39367745593741,-0.6174461043184312",2024-08-14T09:20:58.569Z
73077da4-0f2b-43fe-aaff-d00c2b56f96a,1,Muerta,Ancianas,0,"-90.47117079979198,-0.5628616859875597",2024-08-01T12:44:49.717Z
d2ba57ba-2277-4af5-b724-da5c8207e57f,3,Saludable,Adultas,0,"-90.41235470377916,-0.6762859841503664",2024-07-17T22:14:15.430Z
5a87a12c-782a-4497-b2bc-cc8a4be185f9,2,Robusta,Adultas,0,"-90.23651002351097,-0.5636023828736509",2024-08-14T08:37:30.508Z
d742bdb8-aa26-4183-8bf2-43a8e8938498,2,Robusta,Adultas,0,"-90.39048870207358,-0.5270708963600268",2024-07-21T14:48:29.041Z
82210606-8c33-4cc5-ad0f-e7578c110386,5,Delgada,Jóvenes,1,"-90.24431996368445,-0.6648469802968264",2024-07-28T23:10:53.354Z
096f6baa-2a48-465e-811e-ec9fbbd1f8f3,3,Delgada,Ancianas,1,"-90.34170989765737,-0.5805431190885924",2024-08-01T07:46:13.189Z
fd9c6a50-a38a-4d4b-957a-ed60e3e44bb3,4,Robusta,Adultas,1,"-90.26832333449897,-0.6946395143285254",2024-08-08T03:41:37.539Z
68150448-3b11-4a2e-8c91-070ffc06aa63,2,Esquelética,Jóvenes,0,"-90.26987158651185,-0.5229857676665707",2024-08-01T20:56:00.972Z
25f2dddf-8897-4047-b6f6-864cc233489f,3,Saludable,Neonatas,1,"-90.31625936695552,-0.5736661669068372",2024-07-20T07:42:01.911Z
9f54ba65-42ec-4d3f-a65f-8c48f4b88106,5,Delgada,Adultas,0,"-90.31636252472899,-0.7091962812154405",2024-08-08T13:20:13.382Z
42fabdc6-9787-4a16-8439-1353f31cc018,5,Delgada,Jóvenes,0,"-90.47370164248804,-0.5754112412289826",2024-08-09T04:07:30.022Z
70b69b63-2a17-48ab-9c49-8da0f67892ee,2,Delgada,Jóvenes,0,"-90.25548873682934,-0.5717482868258692",2024-08-15T15:19:06.540Z
f403148b-c166-4b6a-b52a-dfdfb760901e,4,Saludable,Jóvenes,1,"-90.48389606154834,-0.582382361498631",2024-08-03T09:45:17.184Z
bb511790-ad08-4dd9-b8e6-586fb112af8f,4,Delgada,Neonatas,1,"-90.25268953400672,-0.5107623172650964",2024-07-21T20:05:26.391Z
e9066ccb-50fe-4e94-9ebc-b565f881e2ff,1,Delgada,Jóvenes,1,"-90.39580722252536,-0.652939546012236",2024-07-31T01:34:07.087Z
af41106b-41c5-426d-9b78-263d2e7255bd,2,Delgada,Ancianas,1,"-90.26084502914057,-0.693062655618738",2024-07-30T10:48:14.579Z
b4131848-0b17-4234-b2f0-9a446e8e6597,1,Delgada,Jóvenes,1,"-90.51045334764206,-0.624424577532326",2024-08-16T00:55:26.847Z
690df1bf-3bd1-4b3a-b057-8cbb2bf7df50,4,Saludable,Adultas,1,"-90.45850829919559,-0.6125337102876804",2024-07-25T04:54:49.094Z
0dfe8b83-f445-4da4-9192-04b476aa3eed,1,Robusta,Adultas,1,"-90.26478551594073,-0.6357765704547035",2024-08-12T23:02:20.086Z
896226a4-e9e5-457f-a33e-2095bab2541c,2,Muerta,Ancianas,0,"-90.46843420769697,-0.6643697729988873",2024-07-31T13:53:32.456Z
